winner_name_raw,loser_name_raw,winner_school_raw,loser_school_raw,winner_class_year_raw,loser_class_year_raw,weight_class,victory_type,round_label,round_sort_key,level,event_name,event_series_name,event_type,event_id_external,date_start_raw,date_end_raw,occurred_at,source_match_id,extraction_confidence,score,time_seconds
Mekhi Bradley,Tyson Carroll,Cleveland State,Spartan Combat RTC,Fr.,,285,Major Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111496132,1.0,12-0,
Corey Boerio,Mekhi Bradley,Kent State,Cleveland State,Fr.,Fr.,285,Sudden Victory - 1,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111579132,1.0,4-1,
Austin Kohlhofer,Mason Cover,Army West Point,Cleveland State,So.,Sr.,285,Medical FF w/Loss,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111565132,1.0,,
Ira Jenkins,Mekhi Bradley,Michigan,Cleveland State,RS Fr.,Fr.,285,Technical Fall,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111430132,1.0,20-3,177
Daniel  Bucknavich,Ira Jenkins,Cleveland State,Michigan,Sr.,RS Fr.,285,Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111650132,1.0,2-0,
Ben Aranda,Caden Horwath,Cleveland State,Michigan,Sr.,Fr.,125,Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111504132,1.0,6-5,
Nolan Wertanen,Nick Molchak,Michigan,Cleveland State,RS Fr.,So.,125,Decision,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111361132,1.0,11-9,
Beau Mantanona,Daniel Patten,Michigan,Cleveland State,Fr.,Sr.,165,Fall,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111409132,1.0,,290
Codei Khawaja,Ronald Dimmerling,Michigan,Cleveland State,RS Fr.,So.,174,Technical Fall,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111333132,1.0,17-1,375
Joey Lyons,Matt McKenna,Cleveland State,Michigan,Sr.,RS So.,184,Sudden Victory - 1,,,Varsity,Cleveland State Open,Cleveland State Open,tournament,7590239132,20231209,20231209,1702080000000,50111353132,1.0,4-1,
Jacori Teemer,Shane Heil,Arizona State,Cleveland State,RS So.,Sr.,157,Fall,Champ. Round 1,1.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51443315132,1.0,,12
Kaden Chinavare,Nick Molchak,Central Michigan,Cleveland State,Fr.,So.,125,Fall,Champ. Round 2,2.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51449721132,1.0,,348
Ben Aranda,Jacob Moran,Cleveland State,Indiana,Sr.,Jr.,125,Decision,Champ. Round 2,2.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51452024132,1.0,4-2,
Jake Manley,Tyler Fleetwood,Cleveland State,Wisconsin-Eau Claire,Sr.,Sr.,133,Decision,Champ. Round 2,2.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51455086132,1.0,15-8,
Dylan Layton,Sean Conway,Cleveland State,Chicago,So.,So.,141,Fall,Champ. Round 2,2.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51458414132,1.0,,133
Douglas Terry,Mykey Ramos,Cleveland State,Arizona State,Sr.,Jr.,149,Decision,Champ. Round 2,2.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51462613132,1.0,5-3,
Dean Hamiti,Tate Geiser,Wisconsin,Cleveland State,Jr.,So.,165,Fall,Champ. Round 1,1.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51468345132,1.0,,246
Daniel Patten,Cooper Noehre,Cleveland State,Purdue,Sr.,Sr.,165,Decision,Champ. Round 1,1.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51470238132,1.0,5-4,
DeAndre Nassar,Hayden Trezek,Cleveland State,SIU Edwardsville,RS Fr.,So.,174,Decision,Champ. Round 2,2.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51474543132,1.0,5-1,
Nick Molchak,Richard Figueroa,Cleveland State,Arizona State,So.,Jr.,125,Medical Forfeit,Cons. Round 3,26.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51487578132,1.0,,
Shane Heil,Devin Alexander,Cleveland State,Cal Poly,Sr.,Fr.,157,Decision,Cons. Round 2,25.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51488226132,1.0,7-5,
Cooper Flynn,Ben Aranda,Virginia Tech,Cleveland State,RS So.,Sr.,125,Decision,Champ. Round 3,3.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51493536132,1.0,4-2,
Dylan Shawver,Jake Manley,Rutgers,Cleveland State,RS So.,Sr.,133,Decision,Champ. Round 3,3.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51494223132,1.0,5-2,
Dylan Layton,Dominic Hargrove,Cleveland State,George Mason,So.,RS Fr.,141,Decision,Champ. Round 3,3.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51495729132,1.0,6-2,
Ty Watters,Douglas Terry,West Virginia,Cleveland State,Fr.,Sr.,149,Fall,Champ. Round 3,3.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51499344132,1.0,,220
Shane Heil,JT Chance,Cleveland State,George Mason,Sr.,Fr.,157,Sudden Victory - 1,Cons. Round 3,26.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51500475132,1.0,6-9,
Tate Geiser,Tommy  Bennett,Cleveland State,Northern Illinois,So.,So.,165,Decision,Cons. Round 1,24.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51503009132,1.0,5-2,
Daniel Patten,Hunter Mays,Cleveland State,Lehigh,Sr.,So.,165,Decision,Champ. Round 2,2.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51503647132,1.0,2-0,
Philip Conigliaro,DeAndre Nassar,Harvard,Cleveland State,RS Sr.,RS Fr.,174,Decision,Champ. Round 3,3.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51505614132,1.0,2-1,
Diego Sotelo,Nick Molchak,Harvard,Cleveland State,Jr.,So.,125,Fall,Cons. Round 4,27.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51513180132,1.0,,245
Vinny Kilkeary,Ben Aranda,Ohio State,Cleveland State,Fr.,Sr.,125,Decision,Cons. Round 4,27.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51513004132,1.0,8-3,
Jake Manley,Lucian  Brink,Cleveland State,Northern Illinois,Sr.,Sr.,133,Major Decision,Cons. Round 4,27.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51513353132,1.0,11-3,
Joseph Zargo,Douglas Terry,Wisconsin,Cleveland State,Jr.,Sr.,149,Decision,Cons. Round 4,27.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51515103132,1.0,5-2,
Anthony Artalona,Shane Heil,Pennsylvania RTC,Cleveland State,,Sr.,157,Sudden Victory - 1,Cons. Round 4,27.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51515513132,1.0,14-11,
Tate Geiser,Jack Ganos,Cleveland State,Air Force,So.,Jr.,165,Decision,Cons. Round 2,25.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51516129132,1.0,7-2,
Shane Cartagena-Walsh,DeAndre Nassar,Rutgers,Cleveland State,Fr.,RS Fr.,174,Decision,Cons. Round 4,27.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51517384132,1.0,7-2,
Jake Manley,Vincent Perez,Cleveland State,Central Michigan,Sr.,RS Sr.,133,Decision,Cons. Round 5,28.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51527584132,1.0,8-2,
Jimmy Nugent,Dylan Layton,Central Michigan,Cleveland State,So.,So.,141,Decision,Quarterfinals,21.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51527588132,1.0,8-4,
Tate Geiser,Kaya Sement,Cleveland State,Pennsylvania,So.,Jr.,165,Decision,Cons. Round 3,26.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51530517132,1.0,6-2,
Peyton Hall,Daniel Patten,West Virginia,Cleveland State,Sr.,Sr.,165,Fall,Quarterfinals,21.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51530790132,1.0,,140
Marlon Yarbrough,Jake Manley,Virginia,Cleveland State,Jr.,Sr.,133,Injury Default,Cons. Round 6,29.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51554221132,1.0,3-0,34
Dylan Layton,Pat Phillips,Cleveland State,Franklin & Marshall,So.,Jr.,141,Decision,Cons. Round 6,29.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51571331132,1.0,9-3,
Tate Geiser,rafael hipolito,Cleveland State,Virginia Tech,So.,Fr.,165,Major Decision,Cons. Round 4,27.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51575442132,1.0,11-2,
Luke Gayer,Daniel Patten,Rutgers,Cleveland State,RS Fr.,Sr.,165,Medical FF w/Loss,Cons. Round 4,27.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51576842132,1.0,,
Jordan Hamdan,Dylan Layton,Michigan State,Cleveland State,RS Sr.,So.,141,Major Decision,Cons. Round 7,30.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51589950132,1.0,14-2,
Beau Mantanona,Tate Geiser,Michigan,Cleveland State,Fr.,So.,165,Decision,Cons. Round 5,28.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51593470132,1.0,6-3,
Brandon Cannon,Dylan Layton,Ohio State,Cleveland State,Fr.,So.,141,Decision,7th Place Match,72.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51602476132,1.0,9-3,
Luke Gayer,Tate Geiser,Rutgers,Cleveland State,RS Fr.,So.,165,Decision,7th Place Match,72.0,Varsity,Ken Kraft Midlands Championships,Ken Kraft Midlands Championships,tournament,7473532132,20231229,20231230,1703808000000,51607014132,1.0,12-6,
Braden Bower,Michael Markulin,Bucknell,Cleveland State,So.,So.,141,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295541132,1.0,8-1,
Connor Saylor,Michael Markulin,Cleveland State,Cleveland State,Fr.,So.,141,Major Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295605132,1.0,15-4,
Carter Tate,Connor Saylor,Spartan Combat RTC,Cleveland State,,Fr.,141,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295508132,1.0,9-8,
Connor Saylor,Nick Schaukowitsch,Cleveland State,Edinboro,Fr.,Jr.,141,Technical Fall,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295579132,1.0,17-2,370
Jacob Brenneman,Connor Saylor,Edinboro,Cleveland State,Fr.,Fr.,141,Major Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295658132,1.0,15-7,
Michael Markulin,Alex Flerlage,Cleveland State,Ohio State,So.,Sr.,141,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295572132,1.0,8-4,
Colin Roberts,Ethan Mitchell,Edinboro,Cleveland State,RS So.,Fr.,149,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295608132,1.0,10-3,
Aaron Turner,Ethan Mitchell,Morgan State,Cleveland State,Fr.,Fr.,149,Technical Fall,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295697132,1.0,21-6,327
Ethan Mitchell,Oliver  Graham,Cleveland State,Bucknell,Fr.,Fr.,149,Fall,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295522132,1.0,,59
Nick Abounader,Gannon Jaquay,Cleveland State,Edinboro,So.,So.,157,Technical Fall,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295545132,1.0,18-2,360
Klay  Reeves,AJ Parish,Ohio State,Cleveland State,RS Sr.,Fr.,157,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295730132,1.0,4-2,
Cade Wirnsberger,Nick Abounader,Bucknell,Cleveland State,Fr.,So.,157,Major Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295615132,1.0,15-3,
Kelly Kakos,Nick Abounader,Unattached,Cleveland State,,So.,157,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295659132,1.0,12-6,
AJ Parish,Jackson Berry-Bissessar,Cleveland State,Morgan State,Fr.,Fr.,157,Fall,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295539132,1.0,,270
Kolby Depron,AJ Parish,Bucknell,Cleveland State,Jr.,Fr.,157,Major Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295694132,1.0,11-0,
Jonathan Rocha,Ronald Dimmerling,Unattached,Cleveland State,,So.,174,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295672132,1.0,11-7,
Joseph Arnold,Ronald Dimmerling,Edinboro,Cleveland State,Jr.,So.,174,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295555132,1.0,6-3,
Gavin Ricketts,Cortilius  Vann,Cleveland State,Morgan State,Fr.,Fr.,174,Tie Breaker - 2 (Riding Time),,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295709132,1.0,7-5,
Gavin Ricketts,Zahir McLean-Felix,Cleveland State,Spartan Combat RTC,Fr.,,174,Sudden Victory - 1,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295630132,1.0,4-1,
JR Reed,Alexander Newkirk,Cleveland State,Morgan State,So.,So.,184,Fall,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295632132,1.0,,36
Brody Evans,JR Reed,Edinboro,Cleveland State,Fr.,So.,184,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295669132,1.0,12-6,
Ian Bush,JR Reed,West Virginia,Cleveland State,So.,So.,184,Major Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295563132,1.0,9-1,
Mekhi Bradley,Aden Roe,Cleveland State,Edinboro,Fr.,Fr.,285,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295567132,1.0,5-3,
Leo Muzika,Shane Cook,West Virginia,Cleveland State,So.,Fr.,285,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295568132,1.0,5-3,
Mekhi Bradley,Leo Muzika,Cleveland State,West Virginia,Fr.,So.,285,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295645132,1.0,5-4,
Ashton Davis,Mekhi Bradley,Cornell,Cleveland State,Fr.,Fr.,285,Decision,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295742132,1.0,5-1,
Aden Roe,Shane Cook,Edinboro,Cleveland State,Fr.,Fr.,285,Fall,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295639132,1.0,,162
Ethan Mitchell,Zack Ramsey,Cleveland State,Michigan,Fr.,Fr.,149,Fall,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295655132,1.0,,30
Connor Owens,Gavin Ricketts,Michigan,Cleveland State,Fr.,Fr.,174,Sudden Victory - 1,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295739132,1.0,7-4,
Keegan Nugent,Mekhi Bradley,Michigan,Cleveland State,RS So.,Fr.,285,Fall,,,Varsity,Bobby Kauffman Open,Bobby Kauffman Open,tournament,7464229132,20240107,20240107,1704585600000,52295714132,1.0,,59
Drew  West,Ben Aranda,Gardner-Webb,Cleveland State,RS Jr.,Sr.,125,Tie Breaker - 1,,,,vs. Gardner-Webb,Davidson Duals,tournament,8385731132,20240111,20240111,1704931200000,52335400132,1.0,6-3,
Nick Molchak,Aedyn  Concepcion,Cleveland State,Gardner-Webb,So.,Sr.,133,Decision,,,,vs. Gardner-Webb,Davidson Duals,tournament,8385731132,20240111,20240111,1704931200000,52371699132,1.0,6-3,
Todd Carter,Dylan Layton,Gardner-Webb,Cleveland State,Sr.,So.,141,Decision,,,,vs. Gardner-Webb,Davidson Duals,tournament,8385731132,20240111,20240111,1704931200000,52399610132,1.0,9-3,
Zach Price,Douglas Terry,Gardner-Webb,Cleveland State,n/a,Sr.,149,Decision,,,,vs. Gardner-Webb,Davidson Duals,tournament,8385731132,20240111,20240111,1704931200000,52400146132,1.0,7-3,
Shane Heil,Tyler Brignola,Cleveland State,Gardner-Webb,Sr.,Jr.,157,Major Decision,,,,vs. Gardner-Webb,Davidson Duals,tournament,8385731132,20240111,20240111,1704931200000,52400507132,1.0,22-9,
Daniel Patten,Andrew Wilson,Cleveland State,Gardner-Webb,Sr.,Jr.,165,Technical Fall,,,,vs. Gardner-Webb,Davidson Duals,tournament,8385731132,20240111,20240111,1704931200000,52401036132,1.0,20-4,414
Sam Mora,DeAndre Nassar,Gardner-Webb,Cleveland State,RS Sr.,RS Fr.,174,Fall,,,,vs. Gardner-Webb,Davidson Duals,tournament,8385731132,20240111,20240111,1704931200000,52401645132,1.0,,239
Jha`Quan Anderson,Joey Lyons,Gardner-Webb,Cleveland State,RS Fr.,Sr.,184,Major Decision,,,,vs. Gardner-Webb,Davidson Duals,tournament,8385731132,20240111,20240111,1704931200000,52402034132,1.0,11-3,
